wav_filename,wav_filesize,transcript
/data/TEDxSK/cut/840_tedxsk_female_3232.wav,78124,ale my sa najprv musíme vysporiadať s tým že 
/data/TEDxSK/cut/840_tedxsk_female_3233.wav,98924,musíme zachrániť tie domy ktoré ešte zostali 
/data/TEDxSK/cut/840_tedxsk_female_3234.wav,104044,dajú sa aj prispôsobiť teda dnešnému štandardu 
/data/TEDxSK/cut/840_tedxsk_female_3235.wav,34284,keby človek mal 
/data/TEDxSK/cut/840_tedxsk_female_3236.wav,100524,vymyslel salámovú alebo klobásovú metódu 
/data/TEDxSK/cut/840_tedxsk_female_3237.wav,73004,to keramzitom s hlinou 
/data/TEDxSK/cut/840_tedxsk_female_3238.wav,51884,stavať na seba 
/data/TEDxSK/cut/840_tedxsk_female_3239.wav,37484,také salámiky 
/data/TEDxSK/cut/840_tedxsk_female_3240.wav,162508,no a teda naše združenie členovia nášho združenia si uvedomujú že 
/data/TEDxSK/cut/840_tedxsk_female_3241.wav,93804,vlastne zrazu máme to prázdno 
/data/TEDxSK/cut/840_tedxsk_female_3242.wav,198540,a tiež teda si uvedomujeme že naša história sa len tak búra kvôli nevedomosti 
/data/TEDxSK/cut/840_tedxsk_female_3243.wav,51884,a vytvorili sme aj 
/data/TEDxSK/cut/840_tedxsk_female_3244.wav,138508,akreditované kurzy pre remeselníkov o hline ktoré sme práve začali
/data/TEDxSK/cut/840_tedxsk_female_3245.wav,100428,a cheme spraviť manuál pre obnovu 
/data/TEDxSK/cut/840_tedxsk_female_3246.wav,181996,pre ľudí ktorí majú staré domy aby vedeli že čo robiť a teda hlavne čo nerobiť 
/data/TEDxSK/cut/840_tedxsk_female_3247.wav,49644,pri ich tvorbe 
/data/TEDxSK/cut/840_tedxsk_female_3248.wav,197804,a teda držte nám palce aj nášmu životného prostrediu aj hline aby nám všetko toto vyšlo a aby 
/data/TEDxSK/cut/840_tedxsk_female_3249.wav,18348,ďakujem
/data/TEDxSK/cut/842_tedxsk_female_3470.wav,13868,čo 
/data/TEDxSK/cut/842_tedxsk_female_3472.wav,49804,sa teším tesím 
/data/TEDxSK/cut/845_tedxsk_female_3915.wav,44780,ďakujem 
/data/TEDxSK/cut/845_tedxsk_female_3916.wav,255340,dosť to aj možno počuť a tým že mám horúčku tak moja myseľ nepracuje tak úplne ako by mala bohužiaľ 
/data/TEDxSK/cut/845_tedxsk_female_3917.wav,207564,ale môžem teda začať chcela by som vám rozpovedať svoj príbeh 
/data/TEDxSK/cut/845_tedxsk_female_3918.wav,107084,ako ako mne ovplyvnilo dobrovoľníctvo môj život 
/data/TEDxSK/cut/845_tedxsk_female_3919.wav,66924,a máme z toho my lepší pocit 
/data/TEDxSK/cut/845_tedxsk_female_3920.wav,68140,keď všetko to začalo 
/data/TEDxSK/cut/845_tedxsk_female_3921.wav,127404,keď som sa rozhodla odísť na jeden semester do zahraničia 
/data/TEDxSK/cut/845_tedxsk_female_3922.wav,50284,vycestovať vonku 
/data/TEDxSK/cut/845_tedxsk_female_3923.wav,36300,po 
/data/TEDxSK/cut/845_tedxsk_female_3924.wav,139308,potom ako si vybavila všetky potrebné dokumenty na zahraničnej univerzite 
/data/TEDxSK/cut/845_tedxsk_female_3925.wav,193004,na univerzite domácej mohla som vycestovať vycestovať plná očakávania 
/data/TEDxSK/cut/845_tedxsk_female_3926.wav,276204,aké to bude aké to bude keď zmením celé prostredie všetkých svojich známych úplne inú univerzitu úplne inú krajinu 
/data/TEDxSK/cut/845_tedxsk_female_3927.wav,106380,no išla som tam plná očakávaní 
/data/TEDxSK/cut/845_tedxsk_female_3928.wav,25484,do krajiny
/data/TEDxSK/cut/845_tedxsk_female_3929.wav,186380,kde nie všetci hovoria až tak dobre anglicky a preto zo začiatku tam bol 
/data/TEDxSK/cut/845_tedxsk_female_3930.wav,102028,aby ma ľudia začali akceptovať a 
/data/TEDxSK/cut/845_tedxsk_female_3931.wav,144396,aby som sa dorozumela musela som si veľmi zlepšiť taliančinu 
/data/TEDxSK/cut/845_tedxsk_female_3932.wav,161676,nie vždy títo ľudia boli ochotní so mnou rozprávať a nie vždy 
/data/TEDxSK/cut/845_tedxsk_female_3933.wav,64428,presnú taliančinu 
/data/TEDxSK/cut/845_tedxsk_female_3934.wav,59404,že nechceli mi rozumieť 
/data/TEDxSK/cut/845_tedxsk_female_3935.wav,58316,v podstate som sa integrovala 
/data/TEDxSK/cut/845_tedxsk_female_3936.wav,139564,naučial som sa stáť na vlastných nohách postaviť sa za svoj názor 
/data/TEDxSK/cut/845_tedxsk_female_3937.wav,265324,a tým som vlastne vyjad vydala nejakú aktivitu naviac niečo niečo naviac čo som možno nemusela 
/data/TEDxSK/cut/845_tedxsk_female_3938.wav,126124,mohla som si žiť v svojom malom šťastnom svete ale nechcela som 
/data/TEDxSK/cut/845_tedxsk_female_3939.wav,49260,po návrate domov 
/data/TEDxSK/cut/845_tedxsk_female_3940.wav,81836,robiť niečo navyše 
/data/TEDxSK/cut/845_tedxsk_female_3941.wav,92652,ja som sa práve naopak rozhodla urobiť niečo naviac 
/data/TEDxSK/cut/845_tedxsk_female_3942.wav,119212,a tým pádom som im začala pomáhať
/data/TEDxSK/cut/845_tedxsk_female_3943.wav,81164,aké asi oni majú keď prichádzajú sem 
/data/TEDxSK/cut/845_tedxsk_female_3944.wav,88524,na bežných miestach nie je až taká vysoká 
/data/TEDxSK/cut/845_tedxsk_female_3945.wav,102284,čiže približne to bolo niečo podobné čo som zažívala aj ja tam
/data/TEDxSK/cut/845_tedxsk_female_3946.wav,115372,pociťovala som ich zvedavé otázky ako 
/data/TEDxSK/cut/845_tedxsk_female_3947.wav,147404,bolo to bol ich pozitívny prístup k všetkému aj keď sa stretli s nejakým 
/data/TEDxSK/cut/845_tedxsk_female_3948.wav,56396,a veľmi milé 
/data/TEDxSK/cut/845_tedxsk_female_3949.wav,115596,väčšinou sem prichádzajú s rôznymi očakávaniami 
/data/TEDxSK/cut/845_tedxsk_female_3950.wav,132556,nie vždy sú presné niekedy sú jasné trošku 
/data/TEDxSK/cut/845_tedxsk_female_3951.wav,203500,podceňujú našu krajinu a čo ich tu vlasnte bude čakať ale keď zistia že čo tu všetko máme a 
/data/TEDxSK/cut/845_tedxsk_female_3952.wav,121420,je to taký pocit zadosťučinenia poč pocit 
/data/TEDxSK/cut/845_tedxsk_female_3953.wav,156428,ktorý nič iné nenahradí len takáto aktivita takáto aktivita naviac 
/data/TEDxSK/cut/845_tedxsk_female_3954.wav,204556,a vytvárame rôzne projekty aby títo zahraniční študenti spoznali našu kultúru
/data/TEDxSK/cut/845_tedxsk_female_3955.wav,166124,kde sa stretávajú s deťmi na základných školách a deti majú prvýkrát možnosť 
/data/TEDxSK/cut/845_tedxsk_female_3956.wav,197164,sa stretnúť so zahraničným človekom počuť o nejakej inej krajiny o nejakej inej krajine 
/data/TEDxSK/cut/845_tedxsk_female_3957.wav,72172,a zistiť že
/data/TEDxSK/cut/845_tedxsk_female_3958.wav,142028,tieto školy sa stále pýtajú znova a znova na naše návštevy a 
/data/TEDxSK/cut/845_tedxsk_female_3959.wav,86348,vyčariť ďalšie úsmevy deťom na tvárach a 
/data/TEDxSK/cut/845_tedxsk_female_3960.wav,181004,podporiť ich v tom aby sa učili jazyk aby robili niečo naviac 
/data/TEDxSK/cut/845_tedxsk_female_3961.wav,299756,aby spoznali aj miestnych ľudí a stáva sa sa že napríklad minule sm boli sme sadiť stromčeky v jednom parku 
/data/TEDxSK/cut/845_tedxsk_female_3962.wav,104716,posadiť stromčeky aby mali krajšie prostredie 
/data/TEDxSK/cut/845_tedxsk_female_3963.wav,92940,takže to je jedna z ďalších tých aktivít čo robím a 
/data/TEDxSK/cut/845_tedxsk_female_3964.wav,47660,a 
/data/TEDxSK/cut/845_tedxsk_female_3965.wav,100300,a prečo môžme neprestať v týchto aktivitách je že 
/data/TEDxSK/cut/845_tedxsk_female_3966.wav,89420,že vás to posunie posunie vás to ďalej 
/data/TEDxSK/cut/845_tedxsk_female_3967.wav,214828,ten pocit keď robite niečo dobrovoľne len pre nezištnú radosť je je na nezaplatenie 
/data/TEDxSK/cut/845_tedxsk_female_3968.wav,82988,mnohé veci ktoré by ste predtým neskúsili
/data/TEDxSK/cut/845_tedxsk_female_3969.wav,53324,nemám v podstate
/data/TEDxSK/cut/845_tedxsk_female_3970.wav,55500,až také obavy 
/data/TEDxSK/cut/845_tedxsk_female_3971.wav,22156,a 
/data/TEDxSK/cut/845_tedxsk_female_3972.wav,130284,dobrovoľníctvo je práve ten bod kedy viete niečo začať 
/data/TEDxSK/cut/845_tedxsk_female_3973.wav,50796,na dobrovoľnej báze
/data/TEDxSK/cut/845_tedxsk_female_3974.wav,204940,skúsiť si či by to bolo pre vás ak vás niečo zaujíma naštudovať si o tom viacej a dajme tomu 
/data/TEDxSK/cut/845_tedxsk_female_3975.wav,56332,alebo podobne a 
/data/TEDxSK/cut/845_tedxsk_female_3976.wav,135628,a potom viete prísť na to či je to pre vás alebo nie je to pre vás 
/data/TEDxSK/cut/845_tedxsk_female_3977.wav,203692,a sú to skúsenosti ktoré viete využiť v praxi v reálnom živote tak isto ako som ich ja využila pri hľadaní svojej práce
/data/TEDxSK/cut/845_tedxsk_female_3978.wav,48236,keďže už už som
/data/TEDxSK/cut/845_tedxsk_female_3979.wav,64204,zamestnaná skončila som univerzitu 
/data/TEDxSK/cut/845_tedxsk_female_3980.wav,110284,ale stále sa venujem tejto č tejto večnosti popri tom 
/data/TEDxSK/cut/845_tedxsk_female_3981.wav,96044,takže je to niečo čo vás čo vás posunie ďalej
/data/TEDxSK/cut/845_tedxsk_female_3982.wav,192684,a možno taký môj odkaz všetkým vám je aby aby ste boli aktívni 
/data/TEDxSK/cut/845_tedxsk_female_3983.wav,119404,aby ste boli tou zmenou ktorú ktorou my chceme vidieť 
/data/TEDxSK/cut/845_tedxsk_female_3984.wav,38988,vo svete 
/data/TEDxSK/cut/845_tedxsk_female_3985.wav,133964,pretože môžeme všetci prispieť k tomu aby svet bol krajší a 
/data/TEDxSK/cut/845_tedxsk_female_3986.wav,41772,ukázať to a 
/data/TEDxSK/cut/845_tedxsk_female_3987.wav,34284,takže
/data/TEDxSK/cut/845_tedxsk_female_3988.wav,77036,budťe aktívni celý svoj život
/data/TEDxSK/cut/852_tedxsk_female_5267.wav,99244,poďme spolu cestovať cestovať v čase 
/data/TEDxSK/cut/852_tedxsk_female_5268.wav,74284,ale ešte nechoďte do budúcnosti lebo 
/data/TEDxSK/cut/852_tedxsk_female_5269.wav,111404,poďme najprv do roku tisíc deväťsto dvadsať 
/data/TEDxSK/cut/852_tedxsk_female_5270.wav,57644,nastáva uvoľnenie 
/data/TEDxSK/cut/852_tedxsk_female_5271.wav,65644,príjemná atmosféra
/data/TEDxSK/cut/852_tedxsk_female_5272.wav,37740,ľudia ako keby 
/data/TEDxSK/cut/852_tedxsk_female_5273.wav,85228,si viac uvedomovali aké dôležité je 
/data/TEDxSK/cut/852_tedxsk_female_5274.wav,71468,vedieť si užívať život 
/data/TEDxSK/cut/852_tedxsk_female_5275.wav,20140,a 
/data/TEDxSK/cut/852_tedxsk_female_5276.wav,63820,táto príjemná atmosféra je 
/data/TEDxSK/cut/852_tedxsk_female_5277.wav,111404,v tom čase tu slúžil lekár ktorý má dvoch synov 
/data/TEDxSK/cut/852_tedxsk_female_5278.wav,34252,obidvaja 
/data/TEDxSK/cut/852_tedxsk_female_5279.wav,61804,budú veľmi úspešní 
/data/TEDxSK/cut/852_tedxsk_female_5280.wav,110636,jedna takáto debata vyzerá asi takto 
/data/TEDxSK/cut/852_tedxsk_female_5281.wav,43340,ale vieš keď ja
/data/TEDxSK/cut/852_tedxsk_female_5282.wav,122828,neviem ako by som týchto umelých robotníkov v mojej hre 
/data/TEDxSK/cut/852_tedxsk_female_5283.wav,53484,mohol volať 
/data/TEDxSK/cut/852_tedxsk_female_5284.wav,153644,lebo rozmýšľal som že by sa mohli volať labory ale príde mi to také
/data/TEDxSK/cut/852_tedxsk_female_5285.wav,63244,papierové 
/data/TEDxSK/cut/852_tedxsk_female_5286.wav,65644,úplne bez rozmyslenia povie že 
/data/TEDxSK/cut/852_tedxsk_female_5287.wav,77484,veď ich nazvi roboti 
/data/TEDxSK/cut/852_tedxsk_female_5288.wav,36844,a vy a
/data/TEDxSK/cut/852_tedxsk_female_5289.wav,108844,máme z neho emócie od tých najpozitívnejších až po 
/data/TEDxSK/cut/852_tedxsk_female_5290.wav,79404,emócie plné obáv a strachu 
/data/TEDxSK/cut/852_tedxsk_female_5291.wav,47404,myšlienka 
/data/TEDxSK/cut/852_tedxsk_female_5292.wav,126764,zostrojiť niečo na obraz človečí ako som si to nazvala 
/data/TEDxSK/cut/852_tedxsk_female_5293.wav,146604,sa preklína s históriou ľudstva takmer v každom období 
/data/TEDxSK/cut/852_tedxsk_female_5294.wav,49324,v čase keď 
/data/TEDxSK/cut/852_tedxsk_female_5295.wav,85612,tak génius ako bol 
/data/TEDxSK/cut/852_tedxsk_female_5296.wav,95084,mal úplne iné starosti 
/data/TEDxSK/cut/852_tedxsk_female_5297.wav,152044,na základe svojich obsiahlych štúdií o človeku a o stavbe tela 
/data/TEDxSK/cut/852_tedxsk_female_5298.wav,53036,chcel tieto 
/data/TEDxSK/cut/852_tedxsk_female_5299.wav,150252,znalosti zúžitkovať v podobe stroja niečoho umelého
/data/TEDxSK/cut/852_tedxsk_female_5300.wav,170540,a tak vznikol prvý humanoidný robot čiže robot ktorý má stavbu ako my 
/data/TEDxSK/cut/852_tedxsk_female_5301.wav,56748,a 
/data/TEDxSK/cut/852_tedxsk_female_5302.wav,106284,jeho dielo je fascinujúce aj z toho pohľadu 
/data/TEDxSK/cut/852_tedxsk_female_5303.wav,144364,že že vraj jeho robot bol schopný niečoho takého komplikovaného ako je 
/data/TEDxSK/cut/852_tedxsk_female_5304.wav,83564,ľudská chôdza 
/data/TEDxSK/cut/852_tedxsk_female_5305.wav,165164,avšak zatiaľ som sa nestretla s človekom ktorý by ako malé dieťa vedel že 
/data/TEDxSK/cut/852_tedxsk_female_5306.wav,103404,mami vieš čo ja budem umelým inteligentom alebo 
/data/TEDxSK/cut/852_tedxsk_female_5307.wav,38444,mami vieš čo ja 
/data/TEDxSK/cut/852_tedxsk_female_5308.wav,77612,ja budem programovať tie roboty aby 
/data/TEDxSK/cut/852_tedxsk_female_5309.wav,107596,vedeli ako sa majú správať a budem písať zdrojové kódy
/data/TEDxSK/cut/852_tedxsk_female_5310.wav,131884,a ešte stále to znie čudne aj keď si myslím že generácia dnešných novorodencov už 
/data/TEDxSK/cut/852_tedxsk_female_5311.wav,42892,to bude také bežné keď 
/data/TEDxSK/cut/852_tedxsk_female_5312.wav,79756,keď to mamkyvmamky budú počuť 
/data/TEDxSK/cut/852_tedxsk_female_5313.wav,41964,a 
/data/TEDxSK/cut/852_tedxsk_female_5314.wav,145324,a ja som tiež nevedela ale už desať rokov sa venujem niečomu takému 
/data/TEDxSK/cut/852_tedxsk_female_5315.wav,78764,ako je umelá inteligencia 
/data/TEDxSK/cut/852_tedxsk_female_5316.wav,144044,a každý deň v rámci seba motivácie si pripomínam že 
/data/TEDxSK/cut/852_tedxsk_female_5317.wav,64716,sú dva hlavné dôvody 
/data/TEDxSK/cut/852_tedxsk_female_5318.wav,88332,prečo je moje povolanie také úžasné 
/data/TEDxSK/cut/852_tedxsk_female_5319.wav,53164,prvým je najmä to že 
/data/TEDxSK/cut/852_tedxsk_female_5320.wav,152364,neviem si predstaviť čo môže byť väčšia výzva ako 
/data/TEDxSK/cut/852_tedxsk_female_5321.wav,47724,urobiť niečo 
/data/TEDxSK/cut/852_tedxsk_female_5322.wav,76204,čo by sa správalo my 
/data/TEDxSK/cut/852_tedxsk_female_5323.wav,150124,lebo ak ako hrdý inžinier a pravý technik 
/data/TEDxSK/cut/852_tedxsk_female_5324.wav,150764,si uvedomujem akí sme my ľudia dokonalí v tom p 
/data/TEDxSK/cut/852_tedxsk_female_5325.wav,105612,v tom slova zmysme zmysle že 
/data/TEDxSK/cut/852_tedxsk_female_5326.wav,73900,že ešte stále nedokážeme popísať 
/data/TEDxSK/cut/852_tedxsk_female_5327.wav,104460,akým spôsobom funguje náš ľudský mozog 
/data/TEDxSK/cut/852_tedxsk_female_5328.wav,139468,keď pozorujem malé dieťa ako sa učí rozpoznávať farby alebo
/data/TEDxSK/cut/852_tedxsk_female_5329.wav,45036,sú veci ako 
/data/TEDxSK/cut/852_tedxsk_female_5330.wav,69036,máme špeciálne centrum 
/data/TEDxSK/cut/852_tedxsk_female_5331.wav,109868,čisto iba na rozpoznávanie tvárí 
/data/TEDxSK/cut/852_tedxsk_female_5332.wav,70764,a že 
/data/TEDxSK/cut/852_tedxsk_female_5333.wav,114924,tu vpredu v prednej časti mozgu máme bunky ktoré sa 
/data/TEDxSK/cut/852_tedxsk_female_5334.wav,84204,aktivujú vtedy 
/data/TEDxSK/cut/852_tedxsk_female_5335.wav,87084,nielen keď my sami niečo prežívame 
/data/TEDxSK/cut/852_tedxsk_female_5336.wav,80844,ale aj keď vidíme iného človeka 
/data/TEDxSK/cut/852_tedxsk_female_5337.wav,95052,v tej situácii alebo inak povedané empatia
/data/TEDxSK/cut/852_tedxsk_female_5338.wav,59692,a druhý dôvod je ten 
/data/TEDxSK/cut/852_tedxsk_female_5339.wav,36524,avšak 
/data/TEDxSK/cut/852_tedxsk_female_5340.wav,154924,v oblasti ktorú nazývame interakcia človek robot stále máme pocit 
/data/TEDxSK/cut/852_tedxsk_female_5341.wav,159084,ako keby tu stála nejaká bariéra medzi nami a touto novou technológiu ako keby 
/data/TEDxSK/cut/852_tedxsk_female_5342.wav,42476,ľudia nevideli že
/data/TEDxSK/cut/852_tedxsk_female_5343.wav,164012,čo všetko im táto technológia môže priniesť v tom najpozitívnejšom slova zmysle 
/data/TEDxSK/cut/852_tedxsk_female_5344.wav,123564,spolu so študentami sme vytvorili aplikácie kde 
/data/TEDxSK/cut/852_tedxsk_female_5345.wav,23500,sa robot 
/data/TEDxSK/cut/852_tedxsk_female_5346.wav,116428,snaží s vami porozprávať alebo 
/data/TEDxSK/cut/852_tedxsk_female_5347.wav,106476,dokonca šl slúži ako tréner ktorý vás opraví 
/data/TEDxSK/cut/852_tedxsk_female_5348.wav,76844,ak necvičíte dosť dobre 
/data/TEDxSK/cut/852_tedxsk_female_5349.wav,169004,robot ktorý sa snaží zábavnou formou učiť deti cudzie jazyky 
/data/TEDxSK/cut/852_tedxsk_female_5350.wav,33324,a
/data/TEDxSK/cut/852_tedxsk_female_5351.wav,96044,na mojich cestách som sa stetla s výskumom kde 
/data/TEDxSK/cut/852_tedxsk_female_5352.wav,170924,roboty zlepšovali kvalitu života autistických detí a ich rodičov alebo 
/data/TEDxSK/cut/852_tedxsk_female_5353.wav,130604,pomáhali inak hendikepovaným ľuďom dokážu odhaľovať depresiu 
/data/TEDxSK/cut/852_tedxsk_female_5354.wav,58124,alebo lietajúce roboty ktoré 
/data/TEDxSK/cut/852_tedxsk_female_5355.wav,134924,nosia humanitárne balíčky v rozvojových krajinách 
/data/TEDxSK/cut/852_tedxsk_female_5356.wav,85804,a tento môj pocit že 
/data/TEDxSK/cut/852_tedxsk_female_5357.wav,124460,nie vždy to akceptujú alebo si povedia že na čo mi to je 
/data/TEDxSK/cut/852_tedxsk_female_5358.wav,104140,nemám iba ja ale špeciálne pre vás som sa opýtala mojich 
/data/TEDxSK/cut/852_tedxsk_female_5359.wav,141388,priateľov z vedeckej komunity že čo sa ich ľudia väčšinou pýtajú 
/data/TEDxSK/cut/852_tedxsk_female_5360.wav,62252,sú zvláštne akože 
/data/TEDxSK/cut/852_tedxsk_female_5361.wav,87404,môžu mať roboty svoje vlastné deti 
/data/TEDxSK/cut/852_tedxsk_female_5362.wav,99276,alebo niektoré sú viac medzikultúrne ako 
/data/TEDxSK/cut/852_tedxsk_female_5363.wav,68588,môže sa stať robot dobrým politikom
/data/TEDxSK/cut/852_tedxsk_female_5364.wav,107884,a teraz otázka na vás že 
/data/TEDxSK/cut/852_tedxsk_female_5365.wav,82284,vlastne ako si predstavujete robota
/data/TEDxSK/cut/852_tedxsk_female_5366.wav,28204,počas 
/data/TEDxSK/cut/852_tedxsk_female_5367.wav,124524,celého tohto času čo tu rozprávam nejaké svoje veci 
/data/TEDxSK/cut/852_tedxsk_female_5368.wav,34444,a 
/data/TEDxSK/cut/852_tedxsk_female_5369.wav,75916,ja vás nevidím ale tak vás zaškatuľkujem
/data/TEDxSK/cut/852_tedxsk_female_5370.wav,76972,lebo väčšinou 
/data/TEDxSK/cut/852_tedxsk_female_5371.wav,141036,si ľudia vplyvom médií počítačových hier a filmov 
/data/TEDxSK/cut/852_tedxsk_female_5372.wav,84844,predstavujú robota že je to niečo zlé 
/data/TEDxSK/cut/852_tedxsk_female_5373.wav,77164,prvá otázka ktorú dostávam ja že
/data/TEDxSK/cut/852_tedxsk_female_5374.wav,67852,kedy príde robotická apokalypsa 
/data/TEDxSK/cut/852_tedxsk_female_5375.wav,66316,kedy nás roboty zabijú alebo 
/data/TEDxSK/cut/852_tedxsk_female_5376.wav,93260,v tom lepšom že kedy nás ovládnu alebo 
/data/TEDxSK/cut/852_tedxsk_female_5377.wav,51404,zoberú mi moju prácu
/data/TEDxSK/cut/852_tedxsk_female_5378.wav,35564,ale 
/data/TEDxSK/cut/852_tedxsk_female_5379.wav,44364,uistím vás že 
/data/TEDxSK/cut/852_tedxsk_female_5380.wav,77900,dnešná realita je úplne iná 
/data/TEDxSK/cut/852_tedxsk_female_5381.wav,48140,a dúfam že aj budúcnosť
/data/TEDxSK/cut/852_tedxsk_female_5382.wav,20844,lebo 
/data/TEDxSK/cut/852_tedxsk_female_5383.wav,60652,najbežnejší robot vyzerá takto
/data/TEDxSK/cut/852_tedxsk_female_5384.wav,165164,za minulý rok ich pribudlo sto osemdesiat tisíc možno ž nie je to vzrušujúce číslo ale 
/data/TEDxSK/cut/852_tedxsk_female_5385.wav,41036,predstavte si že
/data/TEDxSK/cut/852_tedxsk_female_5386.wav,107180,ako keby za rok k počte obyvateľov vzniklo vznikol 
/data/TEDxSK/cut/852_tedxsk_female_5387.wav,67468,a čo s tým vlastne máte spoločné vy
/data/TEDxSK/cut/852_tedxsk_female_5388.wav,122380,lebo si myslím že každý z vás vlastní nejakú vec ktorá 
/data/TEDxSK/cut/852_tedxsk_female_5389.wav,88044,vzišla z robotického ramena 
/data/TEDxSK/cut/852_tedxsk_female_5390.wav,52876,a nemusí to byť len vaše auto
/data/TEDxSK/cut/852_tedxsk_female_5391.wav,31468,a 
/data/TEDxSK/cut/852_tedxsk_female_5392.wav,72940,nepoviem asi ani nič nové že 
/data/TEDxSK/cut/852_tedxsk_female_5393.wav,53580,roboty prichádzajú ku nám
/data/TEDxSK/cut/852_tedxsk_female_5394.wav,130348,má niekto robotický vysávač také autonómne čo sa hýbe 
/data/TEDxSK/cut/852_tedxsk_female_5395.wav,78700,a plní naozaj úžasnú funkciu 
/data/TEDxSK/cut/852_tedxsk_female_5396.wav,48524,plnia prácu ktorá 
/data/TEDxSK/cut/852_tedxsk_female_5397.wav,60044,sa nám robiť nechce jednoducho
/data/TEDxSK/cut/852_tedxsk_female_5398.wav,31916,a 
/data/TEDxSK/cut/852_tedxsk_female_5399.wav,80268,takéto roboty servisná robotika 
/data/TEDxSK/cut/852_tedxsk_female_5400.wav,163660,sa nachádza v stave kedy sa informačné technológie nachádzajú v roku dve tisíc päť 
/data/TEDxSK/cut/852_tedxsk_female_5401.wav,51340,takže si predstavte ten 
/data/TEDxSK/cut/852_tedxsk_female_5402.wav,174028,nárast počtu prác čo môže priniesť napríklad do roku dvetisíc dvadsať 
/data/TEDxSK/cut/852_tedxsk_female_5403.wav,96684,a do roku dve tisíc šestnásť čo je onedlho 
/data/TEDxSK/cut/852_tedxsk_female_5404.wav,142124,bude dvadsať miliónov takýchto robotov vo vašich domácnostiach 
/data/TEDxSK/cut/852_tedxsk_female_5405.wav,54124,avšak 
/data/TEDxSK/cut/852_tedxsk_female_5406.wav,74924,my chceme niečo viac 
/data/TEDxSK/cut/852_tedxsk_female_5407.wav,153516,sú ľudia ktorí keď majú svoj robotický vysávač ale už len to že 
/data/TEDxSK/cut/852_tedxsk_female_5408.wav,123468,je tu niečo čo sa mi hýbe doma po obývačke 
/data/TEDxSK/cut/852_tedxsk_female_5409.wav,71948,tak tomu dám meno 
/data/TEDxSK/cut/852_tedxsk_female_5410.wav,102060,skúste niekedy pozdraviť svoje auto a povedať že 
/data/TEDxSK/cut/852_tedxsk_female_5411.wav,144748,ahoj pekný deň ti prajem ďakujem že si na mňa čakal možno vám to zlepší deň 
/data/TEDxSK/cut/852_tedxsk_female_5412.wav,24140,avšak
/data/TEDxSK/cut/852_tedxsk_female_5413.wav,93484,a niektorí ľudia dokonca takéto roboty obliekajú alebo 
/data/TEDxSK/cut/852_tedxsk_female_5414.wav,60524,keď ich prídu reklamovať 
/data/TEDxSK/cut/852_tedxsk_female_5415.wav,38988,tak povedia že 
/data/TEDxSK/cut/852_tedxsk_female_5416.wav,125580,nie nechcem nového dajte mi toho môjho aby 
/data/TEDxSK/cut/852_tedxsk_female_5417.wav,108812,aby som lebo ja už mám k nim vzťah 
/data/TEDxSK/cut/852_tedxsk_female_5418.wav,62476,avšak 
/data/TEDxSK/cut/852_tedxsk_female_5419.wav,66444,ja viem že možno je to trápne ale
/data/TEDxSK/cut/852_tedxsk_female_5420.wav,56652,ja si to tiež uvedomujem že
/data/TEDxSK/cut/852_tedxsk_female_5421.wav,49612,z pohľadu robota 
/data/TEDxSK/cut/852_tedxsk_female_5422.wav,63628,je stále človek
/data/TEDxSK/cut/852_tedxsk_female_5423.wav,134124,a to je dobré prekážka ktorú musím obísť 
/data/TEDxSK/cut/852_tedxsk_female_5424.wav,64940,nie sme pre nich nič iné ako 
/data/TEDxSK/cut/852_tedxsk_female_5425.wav,96492,ja neviem stolička na kolieskach ktorá sa pohybuje 
/data/TEDxSK/cut/852_tedxsk_female_5426.wav,102860,a dnes prichádzam s veľmi odvážnou myšlienkou
/data/TEDxSK/cut/852_tedxsk_female_5427.wav,121484,a to je myšlienka osobných robotov 
/data/TEDxSK/cut/852_tedxsk_female_5428.wav,175244,asi viac ako pred tridsiatimi rokmi vznikli vznikali prvé osobné počítače 
/data/TEDxSK/cut/852_tedxsk_female_5429.wav,188844,no viete si predstaviť mať niečo také doma v tej dobe že na čo by mi to bolo 
/data/TEDxSK/cut/852_tedxsk_female_5430.wav,44108,také hebedo 
/data/TEDxSK/cut/852_tedxsk_female_5431.wav,105644,ale však našli sa prví nadšenci 
/data/TEDxSK/cut/852_tedxsk_female_5432.wav,92716,neviem či by sa v tejto miestnosti našiel aspoň jeden lebo 
/data/TEDxSK/cut/852_tedxsk_female_5433.wav,42924,ja by som to nebola 
/data/TEDxSK/cut/852_tedxsk_female_5434.wav,86892,aj keď som nadšená pre nové technológie 
/data/TEDxSK/cut/852_tedxsk_female_5435.wav,82604,tak by som si to jednoducho nevedela predstaviť 
/data/TEDxSK/cut/852_tedxsk_female_5436.wav,76428,avšak vôbec sa zato nehanbím lebo 
/data/TEDxSK/cut/852_tedxsk_female_5437.wav,154380,šéf firmy ktorá v tom čase vyrábala minipočítače pre vedecké účely 
/data/TEDxSK/cut/852_tedxsk_female_5438.wav,44748,povedal že 
/data/TEDxSK/cut/852_tedxsk_female_5439.wav,53484,neviem si predstaviť že 
/data/TEDxSK/cut/852_tedxsk_female_5440.wav,155980,by niekto niečo také ako je počítač chcel mať doma 
/data/TEDxSK/cut/852_tedxsk_female_5441.wav,69100,a už viete ako to je dnes
/data/TEDxSK/cut/852_tedxsk_female_5442.wav,30636,a 
