wav_filename,wav_filesize,transcript
common_voice_sk_25233316.wav,68012,cytozín
common_voice_sk_25233309.wav,160172,nezaplatenie omeškanie platby nezaplatenie dlhu
common_voice_sk_25233311.wav,106028,okraj mesta predmestie
common_voice_sk_25233319.wav,201644,obnovenie obnova zotavenie vyliečenie uzdravenie zreštaurovanie
common_voice_sk_25233310.wav,84140,bentos
common_voice_sk_25233313.wav,155564,jedinec jednotlivec osoba človek
common_voice_sk_25233312.wav,135980,odstup ľahostajnosť odmeranosť
common_voice_sk_25233321.wav,109484,obchodník kupec
common_voice_sk_25233322.wav,104876,vonkajší povrchný
common_voice_sk_25233324.wav,137132,komisúra komisurálna cesta
common_voice_sk_25233345.wav,176300,digitálna veda  východiská problémy a princípy
common_voice_sk_25233323.wav,97964,ďalší budúci
common_voice_sk_25233314.wav,108332,neviditeľnosť nedohľadnosť
common_voice_sk_25233317.wav,118700,pre prípad údržby vysádzania a pod
common_voice_sk_25233347.wav,70316,plodný
common_voice_sk_25233349.wav,127916,profily užívateľov sociálnych sietí
common_voice_sk_25233355.wav,76076,obrazový motív
common_voice_sk_25233356.wav,87596,opitosť
common_voice_sk_25233348.wav,80684,grónsko
common_voice_sk_25233320.wav,95660,komentár poznámka
common_voice_sk_25233318.wav,235052,merná jednotka obsahu merná jednotka objemu jednotka obsahu jednotka objemu
common_voice_sk_25233357.wav,82988,oblak
common_voice_sk_25233366.wav,161324,kultivácia kultivovanie pôdy
common_voice_sk_25233365.wav,99116,austronézia
common_voice_sk_25233358.wav,129068,námorná mapa lodná mapa
common_voice_sk_25233364.wav,289196,kľúčové slová vedecká komunikácia informačné správanie informačná veda digitálna veda
common_voice_sk_25233368.wav,142892,little wabash rieka little wabash
common_voice_sk_25233367.wav,77228,čierna
common_voice_sk_25233376.wav,103724,križovatka križovanie sa
common_voice_sk_25233346.wav,161324,ohraničenie opísanie nápis na okraji mince
common_voice_sk_25233375.wav,102572,odvolanie anulácia
common_voice_sk_25233379.wav,81836,idaho falls
common_voice_sk_25233383.wav,147500,balkánsky poloostrov balkán
common_voice_sk_25233389.wav,223532,nadšené prijatie nadšený súhlas volanie na slávu
common_voice_sk_25233391.wav,267308,tento postup by sa mal uplatniť najmä pri spracovateľských operáciách veľkého rozsahu
common_voice_sk_25233390.wav,163628,člen orgánu riadenia nesmie byť členom orgánu kontroly
common_voice_sk_25233374.wav,123308,hlasovanie pre kandidátov jednej strany
common_voice_sk_25233377.wav,132524,chápadlovitý tykadlovitý
common_voice_sk_25233378.wav,134828,kostrč kostrčová kosť
common_voice_sk_25233393.wav,96812,darca donátor
common_voice_sk_25233398.wav,109484,intelektuál vzdelanec
common_voice_sk_25233392.wav,101420,oblúk arkus
common_voice_sk_25233380.wav,150956,hustota konzistencia tuhosť
common_voice_sk_25233381.wav,84140,autobus
common_voice_sk_25233382.wav,80684,pobrežný
common_voice_sk_25233401.wav,104876,črevo vnútornosti
common_voice_sk_25233400.wav,129068,benin dahome dahomey
common_voice_sk_25233399.wav,270764,nalodenie naloďovanie naloženie nakladanie na loď vstup na loď vstup do lietadla
common_voice_sk_25233404.wav,74924,lesk
common_voice_sk_25233406.wav,110636,ležiaci hore vrchný
common_voice_sk_25233405.wav,97964,holub skalný
common_voice_sk_25233407.wav,144044,interpunkcia interpunkčné znamienko
common_voice_sk_25233409.wav,130220,krveľ odroda chalcedónu
common_voice_sk_25233408.wav,79532,neuroveda
common_voice_sk_25233410.wav,78380,biela repa
common_voice_sk_25233418.wav,159020,listina práv listina základných práv a slobôd
common_voice_sk_25233421.wav,76076,granát
common_voice_sk_25233402.wav,133676,naplnenie plnosť pocit plnosti
common_voice_sk_25233422.wav,82988,orol skalný
common_voice_sk_25233429.wav,97964,liečivý hojivý
common_voice_sk_25233403.wav,183212,legislatíva zákony právny rád
common_voice_sk_25233412.wav,99116,metafáza
common_voice_sk_25233430.wav,87596,nožná kosť
common_voice_sk_25233411.wav,87596,ostrov norfolk
common_voice_sk_25233432.wav,132524,malý drobný maličký
common_voice_sk_25233438.wav,197036,dišputant diskutér debatér besedník
common_voice_sk_25233419.wav,78380,jazva
common_voice_sk_25233420.wav,165932,kyselina chlorovodíková kyselina soľná
common_voice_sk_25233440.wav,311084,štatistické demografické údaje možno využiť na mnohonásobné interpretácie podľa typu otázky a uhla pohľadu
common_voice_sk_25233431.wav,106028,orientácia orientovanie
common_voice_sk_25233439.wav,85292,zbohom
common_voice_sk_25233441.wav,108332,myšlienka zámer
common_voice_sk_25233442.wav,94508,horúčka lassa
common_voice_sk_25255734.wav,149804,blízky neďaleký blízko ležiaci
common_voice_sk_25255738.wav,200492,poskytnúť spätnú väzbu o problémoch s ktorými sa mohli stretnúť na jednotnom trhu
common_voice_sk_25255739.wav,95660,hra hrací čas
common_voice_sk_25255736.wav,109484,indikácia náznak
common_voice_sk_25255735.wav,226988,kypiaci nadšením energický veselý nadšený bujarý
common_voice_sk_25255737.wav,138284,príprava jednoduchého pokrmu pomocou videonávodu
common_voice_sk_25255745.wav,69164,nevedomie
common_voice_sk_25255742.wav,135980,kožná vrstva dermis kórium
common_voice_sk_25255746.wav,125612,obilná burza plodinová burza
common_voice_sk_25255753.wav,102572,ouse rieka ouse
common_voice_sk_25255740.wav,146348,čistá tržba čistý odbyt čisté tržby
common_voice_sk_25255741.wav,66860,kaša
common_voice_sk_25255756.wav,76076,citrón
common_voice_sk_25255744.wav,104876,lekársky medicínsky
common_voice_sk_25255743.wav,126764,citadela bastiónová pevnosť
common_voice_sk_25255748.wav,85292,labutia pieseň
common_voice_sk_25255758.wav,186668,angara rieka angara tunguska horná tunguska
common_voice_sk_25255761.wav,138284,koketný flirtujúci záletný
common_voice_sk_25255747.wav,94508,cytokinéza
common_voice_sk_25255754.wav,99116,anonymný bezmenný
common_voice_sk_25255763.wav,149804,tento projekt môžeme právom považovať za najstaršiu digitálnu knižnicu
common_voice_sk_25255762.wav,73772,brankár
common_voice_sk_25255767.wav,97964,orientovaný zorientovaný
common_voice_sk_25255768.wav,141740,corn belt kukuričný pás kukuričné štáty
common_voice_sk_25255757.wav,108332,intrigánsky prefíkaný
common_voice_sk_25255760.wav,76076,cyklón
common_voice_sk_25255775.wav,89900,imperiálny systém jednotiek
common_voice_sk_25255759.wav,231596,pokiaľ máte osvetľovaciu rampu akvária riešenú tak že svieti do fotoaparátu
common_voice_sk_25255779.wav,85292,lopatka
common_voice_sk_25255780.wav,87596,ostrov kahoolawe
common_voice_sk_25255764.wav,71468,kresťanstvo
common_voice_sk_25255766.wav,91052,bejzbalová liga
common_voice_sk_25255782.wav,84140,pán čašník zaplatíme
common_voice_sk_25255774.wav,94508,organizovaný usporiadaný
common_voice_sk_25255783.wav,76076,hráč na violu
common_voice_sk_25255777.wav,82988,kyselina kremičitá
common_voice_sk_25255776.wav,96812,epitel epitelové tkanivo
common_voice_sk_25255778.wav,86444,enviromentalista
common_voice_sk_25255787.wav,111788,kríženie vencového a šípového švu
common_voice_sk_25255788.wav,72620,sever
common_voice_sk_25255794.wav,79532,miesta na sedenie
common_voice_sk_25255795.wav,79532,hazard špekulácia
common_voice_sk_25255781.wav,104876,atmosféra aura ovzdušie
common_voice_sk_25255796.wav,79532,indonézanka
common_voice_sk_25255784.wav,103724,ľadový studený mrazivý
common_voice_sk_25255798.wav,115244,vykonáva štátnu správu vo veciach diaľnic
common_voice_sk_25255785.wav,73772,rýchly
common_voice_sk_25255786.wav,80684,obchod obchodovanie
common_voice_sk_25255802.wav,73772,cibuľa
common_voice_sk_25255803.wav,101420,kameňovanie ukameňovanie
common_voice_sk_25255800.wav,73772,hospitalizácia
common_voice_sk_25255801.wav,84140,ideológia
common_voice_sk_25255799.wav,142892,mnohoraký rozmanitý mnohostranný
common_voice_sk_25255797.wav,95660,barový pult bar
common_voice_sk_25255804.wav,68012,nezávislosť
common_voice_sk_25255810.wav,91052,finančné transakcie podniku
common_voice_sk_25255811.wav,108332,obchodná akadémia obchodná stredná škola
common_voice_sk_25255806.wav,73772,kalendárny deň
common_voice_sk_25255812.wav,129068,obal okolo spóry sporangium
common_voice_sk_25255808.wav,70316,neprítomný
common_voice_sk_25255813.wav,115244,ľudská prirodzenosť ľudská povaha
common_voice_sk_25255807.wav,109484,investičná spoločnosť investičná firma
common_voice_sk_25255816.wav,206252,kondylový výbežok mandibulárna kondyla sánková kondyla
common_voice_sk_25255818.wav,123308,otvor diera štrbina priechod
common_voice_sk_25255819.wav,72620,ovplyvnenie
common_voice_sk_25255821.wav,197036,v nich sa vynárajú nové disciplíny a metódy prostredníctvom otvorenosti zdrojov a nástrojov
common_voice_sk_25255809.wav,139436,interval cyklus obdobie perióda
common_voice_sk_25255822.wav,70316,okolitý
common_voice_sk_25255824.wav,96812,organizátor usporiadateľ
common_voice_sk_25255814.wav,109484,obuv obchod s obuvou
common_voice_sk_25255825.wav,88748,bieda poníženie
common_voice_sk_25255827.wav,119852,odvrhnutý vyhnaný vypudený
common_voice_sk_25255815.wav,168236,ohybný pružný poddajný pohyblivý flexibilný
common_voice_sk_25255820.wav,87596,hawaii havaj
common_voice_sk_25255817.wav,78380,etika
common_voice_sk_25255836.wav,79532,bohoslužba
common_voice_sk_25255835.wav,77228,andalúzia
common_voice_sk_25255837.wav,141740,hmyz trieda hmyz insecta trieda insecta
common_voice_sk_25255838.wav,71468,dvanásť
common_voice_sk_25255823.wav,89900,bufet kantína
common_voice_sk_25255839.wav,106028,magnetizmus magnetická sila
common_voice_sk_25255842.wav,225836,príležitosťou pre rast informatizácie spoločnosti a rozširovanie celkovej úrovne digitálnej gramotnosti na slovensku
common_voice_sk_25255826.wav,101420,milostivý dobrotivý
common_voice_sk_25255844.wav,86444,krása nádhera
common_voice_sk_25255845.wav,77228,akcie
common_voice_sk_25255828.wav,148652,mestské územie územie mesta zaľudnená oblasť
common_voice_sk_25255834.wav,102572,kriminálny zločinný
common_voice_sk_25255846.wav,231596,aby sme túto úlohu mohli efektívne realizovať je nevyhnutné postupovať podľa dopredu premysleného plánu
common_voice_sk_25255843.wav,78380,golier
common_voice_sk_25255840.wav,123308,fungi huby ríša húb
common_voice_sk_25255852.wav,73772,orodovník
common_voice_sk_25255854.wav,81836,funkčnosť
common_voice_sk_25255848.wav,112940,cysta nádor obsahujúci krv
common_voice_sk_25255847.wav,135980,iný ostatný druhý opačný
common_voice_sk_25255850.wav,99116,okenná tabuľa okno
common_voice_sk_25255851.wav,88748,čip mikročip
common_voice_sk_25255849.wav,208556,fragment kus kúsok zlomok úlomok úryvok útržok
common_voice_sk_25255858.wav,129068,clinch river rieka clinch
common_voice_sk_25255857.wav,76076,opatrný
common_voice_sk_25255859.wav,85292,guľovitý kllb
common_voice_sk_25255860.wav,70316,keramika
common_voice_sk_25255861.wav,307628,kartridž cartridge kazeta s farbou kazeta s atramentom náplň s farbou náplň s atramentom
common_voice_sk_25255853.wav,139436,v letných mesiacoch tu dochádza pravidelne k prehrievaniu
common_voice_sk_25255862.wav,194732,osem osmička ôsmy ôsma ôsme
common_voice_sk_25255855.wav,84140,hrom burácanie
common_voice_sk_25255856.wav,93356,kalendárny mesiac mesiac
common_voice_sk_25255865.wav,112940,jemen jemenská republika
common_voice_sk_25255867.wav,106028,intenzívny silný
common_voice_sk_25255869.wav,176300,colorado colorado river rieka colorado
common_voice_sk_25255870.wav,191276,meranie rozmerov a hmotností vozidla alebo jazdnej súpravy sa vykonáva určeným meradlom
common_voice_sk_25255863.wav,117548,osvedčilo sa zakryť celý zdroj osvetlenia
common_voice_sk_25255864.wav,100268,alikvotný pomerný
common_voice_sk_25255875.wav,97964,brána vráta
common_voice_sk_25255872.wav,70316,eufória
common_voice_sk_25255868.wav,87596,meristém
common_voice_sk_25255871.wav,87596,odmena
common_voice_sk_25255866.wav,80684,ohnivá pasca
common_voice_sk_25255877.wav,138284,bankový účet bankové konto účet konto
common_voice_sk_25255878.wav,126764,obľúbený preferovaný prioritný
common_voice_sk_25255880.wav,91052,blízko blízky
common_voice_sk_25255882.wav,77228,bonaire
common_voice_sk_25255879.wav,160172,katoptrika náuka o zrkadlovom odraze
common_voice_sk_25255874.wav,154412,kvadratúrny príliv nízky príliv
common_voice_sk_25255883.wav,95660,arkansas rieka arkansas
common_voice_sk_25255873.wav,199340,použitie pseudonymizácie osobných údajov môže znížiť riziká
common_voice_sk_25255876.wav,147500,kognitívna psychológia poznávacia psychológia
common_voice_sk_25255886.wav,102572,liberálny slobodomyseľný
common_voice_sk_25255887.wav,195884,liliaceae čeľaď liliaceae čeľaď ľaliové
common_voice_sk_25255881.wav,117548,klenba strecha domu strop
common_voice_sk_25255894.wav,77228,niť
common_voice_sk_25255884.wav,170540,keďže akvárium je osvetlené umelým zdrojom a väčšinou sú to žiarivky
common_voice_sk_25255885.wav,71468,brzda
common_voice_sk_25255888.wav,76076,začali ma bolieť uši
common_voice_sk_25255890.wav,70316,komédia
common_voice_sk_25255891.wav,76076,nosič reklám
common_voice_sk_25255896.wav,80684,bosniansky
common_voice_sk_25255889.wav,106028,manželský zosobášený
common_voice_sk_25255900.wav,153260,odpadový papier zberový papier papier na vyhodenie
common_voice_sk_25255893.wav,258092,plný chvály chválorečnícky oslavný chválorečný panegyrický
common_voice_sk_25255899.wav,101420,jedenástka jedenásť
common_voice_sk_25255901.wav,126764,súhlas by sa mal poskytnúť jasným prejavom vôle
common_voice_sk_25255895.wav,93356,bezpečný chránený
common_voice_sk_25255897.wav,111788,epika epická poézia
common_voice_sk_25255898.wav,121004,obrnená plošina dela podstavec
common_voice_sk_25255902.wav,139436,astronomický obrovitánsky galaktický
common_voice_sk_25255910.wav,119852,baruch kniha proroka barucha
common_voice_sk_25255903.wav,94508,kohútik pípa
common_voice_sk_25255962.wav,109484,databáza
common_voice_sk_25255963.wav,93356,louisiana
common_voice_sk_25255912.wav,86444,fontána
common_voice_sk_25255964.wav,188972,uvedené znamená že stojan budeme riešiť podľa daného určenia použitia
common_voice_sk_25255913.wav,93356,nezvyčajnosť vzácnosť
common_voice_sk_25255911.wav,119852,kyselina korková kyselina suberová
common_voice_sk_25255960.wav,123308,nákup nakupovanie nákupy
common_voice_sk_25255961.wav,73772,baník
common_voice_sk_25255986.wav,147500,citrusový strom citrus citrónovník
common_voice_sk_25255987.wav,73772,očný sval
common_voice_sk_25255988.wav,141740,božstvo božská bytosť nesmrteľná bytosť
common_voice_sk_25255991.wav,121004,osage rieka osage
common_voice_sk_25255994.wav,95660,hrdelná časť hltanu
common_voice_sk_25255996.wav,101420,nahý odhalený
common_voice_sk_25255985.wav,157868,servery ktoré nie sú súčasťou konkrétnej siete majú smolu
common_voice_sk_25255999.wav,93356,holandská menová jednotka
common_voice_sk_25255990.wav,95660,odpor rezistor
common_voice_sk_25255992.wav,91052,biblický
common_voice_sk_25255993.wav,104876,eufrat rieka eufrat
common_voice_sk_25255995.wav,69164,nezamestnanosť
common_voice_sk_25255989.wav,72620,nížina
common_voice_sk_25256000.wav,73772,bojový pilot
common_voice_sk_25256001.wav,68012,hrôza
common_voice_sk_25256006.wav,87596,kerrova bunka
common_voice_sk_25256005.wav,94508,deväťdesiat
common_voice_sk_25255997.wav,69164,bubon
common_voice_sk_25255998.wav,134828,biskupský episkopálny
common_voice_sk_25256007.wav,76076,maďarský
common_voice_sk_25256008.wav,150956,osoba po amputácii osoba ktorá prekonala amputáciu
common_voice_sk_25256009.wav,69164,ihrisko
common_voice_sk_25256014.wav,73772,katastrálny
common_voice_sk_25256004.wav,79532,intenzívnosť
common_voice_sk_25256002.wav,139436,koniec zakončenie ukončenie záver
common_voice_sk_25256015.wav,118700,juglans rod juglans
common_voice_sk_25256003.wav,274220,to umožňuje vysokú flexibilitu konfigurácie jednotlivých serverov vzájomnou výmenou či dopllňaním jednotlivých hardvérových komponentov
common_voice_sk_25256016.wav,108332,novinársky žurnalistický
common_voice_sk_25256017.wav,73772,nepopulárnosť
common_voice_sk_25256011.wav,77228,hodnota
common_voice_sk_25256010.wav,78380,kompenzácia
common_voice_sk_25256013.wav,91052,piesok a jeho zrnitosť
common_voice_sk_25256019.wav,95660,medvedík macko
common_voice_sk_25256018.wav,102572,klasika klasické dielo
common_voice_sk_25256026.wav,116396,imaginárna bytosť fiktívna postava
common_voice_sk_25256027.wav,92204,fleece ovčia vlna
common_voice_sk_25256012.wav,275372,dllžka nádrže by mala zodpovedať dllžke štandardných žiarivkových trubíc šesťdesiat cm deväťdesiat cm
common_voice_sk_25256029.wav,106028,hviezda predstaviteľka hlavnej úlohy
common_voice_sk_25256030.wav,171692,čiľan čiľanka chiľan chiľanka
common_voice_sk_25256033.wav,89900,new jersey
common_voice_sk_25256037.wav,103724,okruhliak kamienok
common_voice_sk_25256025.wav,80684,olejová farba
common_voice_sk_25256038.wav,104876,litosféra geosféra
common_voice_sk_25256031.wav,69164,austenit
common_voice_sk_25256028.wav,109484,menčestrový keprový
common_voice_sk_25256042.wav,100268,lepkavosť lepivosť
common_voice_sk_25256032.wav,80684,bod bodka
common_voice_sk_25256043.wav,87596,kanibalizmus
common_voice_sk_25256035.wav,68012,ochrana
common_voice_sk_25256034.wav,134828,kognitívna neuroveda poznávacia neuroveda
common_voice_sk_25256045.wav,72620,nulový
common_voice_sk_25256047.wav,94508,dlhoročný dlhotrvajúci
common_voice_sk_25256039.wav,84140,normálny
common_voice_sk_25256048.wav,112940,hlavná atrakcia hviezda programu
common_voice_sk_25256049.wav,85292,handra utierka
common_voice_sk_25256052.wav,121004,členenie deľba delenie
common_voice_sk_25256051.wav,72620,hnev
common_voice_sk_25256041.wav,115244,kvalita zvuku vlastnosť zvuku
common_voice_sk_25256040.wav,182060,sedem sedmička siedmy siedma siedme
common_voice_sk_25256054.wav,164780,éra vek doba obdobie epocha
common_voice_sk_25256057.wav,147500,bezúhonný nevinný cnostný počestný
common_voice_sk_25256056.wav,80684,citlivosť
common_voice_sk_25256044.wav,154412,bývalý niekdajší predchádzajúci dávny
common_voice_sk_25256058.wav,108332,obyvateľ rezident
common_voice_sk_25256046.wav,70316,konštanta
common_voice_sk_25256059.wav,78380,bitové pole
common_voice_sk_25256061.wav,101420,omrzlina oziablina
common_voice_sk_25256063.wav,69164,blesk
common_voice_sk_25256062.wav,79532,daman skalný
common_voice_sk_25256064.wav,71468,bábätko
common_voice_sk_25256053.wav,124460,otomanská ríša turecká ríša
common_voice_sk_25256067.wav,80684,nôž
common_voice_sk_25256068.wav,69164,lavína
common_voice_sk_25256069.wav,271916,hašterenie malá hádka nedorozumenie dohadovať sa škriepka hádka malicherná hádka
common_voice_sk_25256055.wav,101420,kolonizácia osídlenie
common_voice_sk_25256072.wav,77228,registrácia vozidla
common_voice_sk_25256073.wav,66860,august
common_voice_sk_25256074.wav,81836,astrologický
common_voice_sk_25256077.wav,108332,bard básnik lyrik
common_voice_sk_25256066.wav,94508,neschválenie nesúhlas
common_voice_sk_25256065.wav,74924,archa zmluvy
common_voice_sk_25256070.wav,162476,sebavedomý sebaistý plný sebadôvery
common_voice_sk_25256081.wav,114092,nariadenie ktorým sa zriaďuje brána
common_voice_sk_25256071.wav,126764,ako osveta protesty a podobne
common_voice_sk_25256075.wav,68012,hygiena
common_voice_sk_25256078.wav,69164,hlavná ulica
common_voice_sk_25256076.wav,80684,krvácanie
common_voice_sk_25256083.wav,99116,hracia doska doska
common_voice_sk_25256079.wav,80684,north dakota
common_voice_sk_25256088.wav,97964,automobilové preteky
common_voice_sk_25256089.wav,125612,obchodná bilancia deficit schodok
common_voice_sk_25256080.wav,82988,klimatické pásmo
common_voice_sk_25256087.wav,116396,kráľovstvo krajina ríša
common_voice_sk_25256082.wav,68012,kvazar
common_voice_sk_25256097.wav,139436,imunita trestná nedoktnuteľnosť
common_voice_sk_25256099.wav,168236,oprávnenie plná moc splnomocnenie plnomocenstvo
common_voice_sk_25256084.wav,71468,palestínsky
common_voice_sk_25256086.wav,77228,jednoduchosť
common_voice_sk_25256100.wav,71468,írsko
common_voice_sk_25256102.wav,71468,list o úmysle
common_voice_sk_25256104.wav,162476,čo jasne dokazujú viaceré fotografie akvárií v internete
common_voice_sk_25256090.wav,141740,ozdobovanie výzdoba ornamentika
common_voice_sk_25256110.wav,68012,nim
common_voice_sk_25256096.wav,72620,nový
common_voice_sk_25256098.wav,79532,novinárka
common_voice_sk_25256111.wav,149804,pre povolenie stavby účelovej komunikácie platí ustanovenie
common_voice_sk_25256112.wav,141740,krvná pomsta súkromná krvná pomsta
common_voice_sk_25256095.wav,125612,kotol parný kotol bojler
common_voice_sk_25256113.wav,106028,japonsko japonské ostrovy
common_voice_sk_25256114.wav,96812,nahrávka prihrávka
common_voice_sk_25256121.wav,134828,použitie diela na vyučovacie účely a pri výskume
common_voice_sk_25256103.wav,82988,nízka frekvencia
common_voice_sk_25256101.wav,127916,cichorium rod cichorium
common_voice_sk_25256122.wav,115244,kamenný kamenistý skalnatý
common_voice_sk_25256124.wav,99116,ľudová slovesnosť folklór
common_voice_sk_25256131.wav,124460,fyzikálna atmosféra štandardná atmosféra
common_voice_sk_25256134.wav,142892,koncept koncepcia konštrukt idea
common_voice_sk_25256133.wav,73772,hustá polievka
common_voice_sk_25256130.wav,129068,čeľaď sphyrnidae
common_voice_sk_25639067.wav,175148,pri virtualizovaní je eliminované riziko ovplyvňovania služieb navzájom
common_voice_sk_25256123.wav,101420,fúzia nukleárna fúzia
common_voice_sk_25256120.wav,206252,už samotný názov predurčuje sociálne siete k vytváraniu a udržiavaniu sociálnej komunikácie
common_voice_sk_25639064.wav,78380,arcibiskup
common_voice_sk_25256136.wav,209708,lebo nie preto žije človek aby jedol ale preto je aby žil
common_voice_sk_25639065.wav,115244,božský ambróziový
common_voice_sk_25639066.wav,73772,over
common_voice_sk_25639068.wav,94508,neurálna štruktúra
common_voice_sk_25639076.wav,89900,atóm uhlíka
common_voice_sk_25639069.wav,135980,kompetentný postačujúci vhodný
common_voice_sk_25639070.wav,104876,ciliárna artéria
common_voice_sk_25639071.wav,94508,bydlisko domov
common_voice_sk_25639073.wav,124460,hemisféra zemská pologuľa
common_voice_sk_25639075.wav,72620,krv
common_voice_sk_25639074.wav,125612,okenica žalúzia roleta
common_voice_sk_25639072.wav,169388,aby nebola ovplyvňovaná expozičná automatika fotoaparátu
common_voice_sk_25639077.wav,87596,guatemala city
common_voice_sk_25639079.wav,118700,obrnený v brnení
common_voice_sk_25639078.wav,217772,dotknutá osoba by mala mať právo namietať proti takému spracúvaniu vrátane profilovania
common_voice_sk_25639080.wav,135980,pokec využíva tridsať dva percent populácie
common_voice_sk_25639084.wav,106028,formovanie zubnej skloviny
common_voice_sk_25639081.wav,157868,loď plavidlo lietadlo vesmírna loď
common_voice_sk_25639083.wav,194732,ochabnutý slabý ochablý mäkký poddajný
common_voice_sk_25639082.wav,177452,komponent prvok element súčasť
common_voice_sk_25639085.wav,80684,austrálčan
common_voice_sk_25639087.wav,130220,zamyslene sa pozeral do diaľky
common_voice_sk_25639086.wav,182060,oneskorenie odklad odročenie zdržanie omeškanie
common_voice_sk_25639104.wav,106028,lethe rieka lethe
common_voice_sk_25639088.wav,157868,kal usadenina nečistota špina
common_voice_sk_25639089.wav,111788,genealógia rodokmeň
common_voice_sk_25639092.wav,102572,čistota byť čistotný
common_voice_sk_25639090.wav,152108,pevný stály istý spoľahlivý
common_voice_sk_25639093.wav,109484,bremeno záťaž
common_voice_sk_25639091.wav,138284,právo výkonného umelca na primeranú odmenu
common_voice_sk_25639112.wav,138284,falšovanie podvod falzifikácia
common_voice_sk_25639106.wav,149804,čelná hrana predná časť predok prvá časť
common_voice_sk_25639105.wav,124460,lakťová kosť ulna lakeť
common_voice_sk_25639108.wav,121004,obidve možnosti sú síce efektívne
common_voice_sk_25639107.wav,177452,príliš hrubý piesok by znemožnil dobré zakorenenie väčšiny rastlín
common_voice_sk_25639110.wav,131372,argentína argentínska republika
common_voice_sk_25639109.wav,176300,laurentínska plošina laurentínska vrchovina
common_voice_sk_25639111.wav,86444,kŕdeľ husí
common_voice_sk_25639113.wav,159020,anapsid plaz podtriedy anapsida
common_voice_sk_25639164.wav,77228,kefovanie
common_voice_sk_25639165.wav,94508,maestro majster
common_voice_sk_25639166.wav,108332,konečný produkt konečný výrobok
common_voice_sk_25639168.wav,102572,automat predajný automat
common_voice_sk_25639167.wav,155564,v nezhode s v rozpore s odlišný
common_voice_sk_25639186.wav,108332,hlasovacie právo volebné právo
common_voice_sk_25639185.wav,102572,guľomet samopal
common_voice_sk_25639195.wav,106028,odmietnutie ospravedlnenie sa
common_voice_sk_25639187.wav,124460,konzervatívec člen konzervatívnej strany
common_voice_sk_25639196.wav,70316,alexandria
common_voice_sk_25639194.wav,74924,fúzia
common_voice_sk_25639199.wav,115244,tieto dve veľkosti sa osvedčili najviac
common_voice_sk_25639200.wav,72620,gyps
common_voice_sk_25639204.wav,80684,platný
common_voice_sk_25639205.wav,127916,ozbrojenec ozbrojený muž muž v zbrani
common_voice_sk_25639238.wav,168236,osadník usadlík usídlenec kolonizátor
common_voice_sk_25639234.wav,94508,kostený labyrint
common_voice_sk_25639206.wav,112940,ľudová pieseň ľudová balada
common_voice_sk_25639208.wav,94508,jordánsky dinár
common_voice_sk_25639236.wav,82988,izraelský
common_voice_sk_25639235.wav,101420,brúsne plátno šmirgľové plátno
common_voice_sk_25639207.wav,112940,kondenzácia zhusťovanie
common_voice_sk_25639237.wav,202796,invalidita nespôsobilosť neschopnosť slabosť handicap nevýhoda
common_voice_sk_25639262.wav,237356,koralovcovité čeľaď koralovcovité elapidae čeľaď elapidae
common_voice_sk_25639260.wav,94508,inzercia inzerovanie
common_voice_sk_25639266.wav,102572,nájomný prenajímateľný
common_voice_sk_25639259.wav,132524,nenávisť k rozumu nenávisť k vedeniu
common_voice_sk_25639263.wav,80684,kyselina chlórna
common_voice_sk_25639261.wav,133676,distribúcia šírenie rozdeľovanie
common_voice_sk_25639265.wav,84140,garland
common_voice_sk_25639264.wav,132524,šalejúci nadšený búrlivý
common_voice_sk_25639268.wav,86444,kreácia výtvor
common_voice_sk_25639267.wav,129068,chrastavý chrastovitý pokrytý chrastami
common_voice_sk_25639278.wav,122156,človek každý kto
common_voice_sk_25639280.wav,111788,tak vysoké rozlíšenie je zbytočné
common_voice_sk_25639292.wav,130220,anapsida podtrieda anapsida
common_voice_sk_25639282.wav,95660,katar katarský štát
common_voice_sk_25639283.wav,77228,námorná bitka
common_voice_sk_25639293.wav,69164,meno
common_voice_sk_25639281.wav,164780,démonický šialený diabolský zúrivý posadnutý
common_voice_sk_25639291.wav,119852,hliva ustricová huba ustrica
common_voice_sk_25639290.wav,180908,overený šek potvrdený šek prijatý šek šek
common_voice_sk_25639315.wav,161324,alebo microsorium pteropus to vyhovuje
common_voice_sk_25639314.wav,117548,amanita rod amanita
common_voice_sk_25639344.wav,106028,krčok maternice cervix
common_voice_sk_25639316.wav,74924,basketbal
common_voice_sk_25639317.wav,91052,chrumkavý krehký
common_voice_sk_25639318.wav,132524,že volič nejde až do nuly hodnotím pozitívne
common_voice_sk_25639324.wav,86444,čokoláda
common_voice_sk_25639326.wav,154412,absolútny oprávnený zákonný zákonom ustanovený
common_voice_sk_25639352.wav,253484,nevoľníctvo človečenstvo otroctvo vazalstvo poddanstvo poroba postavenie vazala
common_voice_sk_25639325.wav,194732,podľa výskumu sociálne siete na tento účel využíva až tridsať päť percent populácie
common_voice_sk_25639328.wav,236204,oplakávač smútiaci príbuzný trúchliaci kajúcnik trúchliaci pozostalý
common_voice_sk_25639346.wav,160172,list vrtule lopatka lodnej skrutky krídlo veterného mlyna
common_voice_sk_24636848.wav,109484,hustá polievka
common_voice_sk_25639348.wav,150956,k zaujímavým zisteniam v tejto súvislosti patrí následujúci fakt
common_voice_sk_24636849.wav,102572,kontrabas basa
